text_content,label
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/77889",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (250),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1089),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/25358",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (859)",0
I've attached the final report for the project. Please review it by end of day. (942),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (707),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (998),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (670)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/19496",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (706),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/98009",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (420),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (1001),0
I've attached the final report for the project. Please review it by end of day. (170),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (292),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (781)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/15626 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (300),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/65718 to avoid suspension. Reply STOP to opt out.,1
I've attached the final report for the project. Please review it by end of day. (416),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/23718",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/67372",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/28099",1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91061",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (1043)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (836),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (963)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (394)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (988)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (570),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (175)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/35032 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (643)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (552)",0
I've attached the final report for the project. Please review it by end of day. (495),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (334),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/67134 to avoid suspension. Reply STOP to opt out.,1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (844),0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/91835",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (462)",0
I've attached the final report for the project. Please review it by end of day. (198),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (15)",0
I've attached the final report for the project. Please review it by end of day. (265),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/56851 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (694)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (820)",0
I've attached the final report for the project. Please review it by end of day. (433),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (628)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/81895 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (903)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/67784 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/11759 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (199)",0
I've attached the final report for the project. Please review it by end of day. (832),0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (997),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (780)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/51755 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/74484 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/39856 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/70500",1
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (701),0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/80984 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/61047 to avoid suspension. Reply STOP to opt out.,1
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/37788 to avoid suspension. Reply STOP to opt out.,1
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/69052",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (310)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (56),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (551)",0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (427)",0
"Click here for massive savings on your next purchase! Limited time offer, don't miss out! Link: http://deals.com/75155",1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (43)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (100),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (274)",0
URGENT! Your bank account requires immediate verification. Click the link NOW: http://scam.link/34262 to avoid suspension. Reply STOP to opt out.,1
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (353)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (101),0
"Hi, can we reschedule our meeting to 3 PM tomorrow? Let me know if that works for you. (792)",0
Just a reminder that your appointment is set for next Tuesday at 9:00 AM. (107),0
